"Epic","Feature","Story","FAILED","BROKEN","PASSED","SKIPPED","UNKNOWN"
"cardano","api-delegation","","1","0","26","0","0"
"","","","2","0","66","0","0"
"cardano","api-epoch","GET: Get block list of epoch by its no","0","0","16","0","0"
"cardano","api-contract","","0","0","11","0","0"
"cardano","api-epoch","GET: Epoch All List","0","0","18","0","0"
"cardano","api-epoch","GET: Get a epoch detail by its no","1","0","6","0","0"
"cardano","api-epoch","GET: Get current epoch","0","0","1","0","0"
