"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 30 18:25:49 GMT 2023","Tue May 30 18:25:51 GMT 2023","1999","Setel Regression Suite","Setel Admin test on chrome","tests.policies.GetTokenByPolicyTests","tests.policies.GetTokenByPolicyTests","getListTokenByInvalidPolicies","verify get list tokens by Invalid policy",""
"passed","Tue May 30 18:25:01 GMT 2023","Tue May 30 18:25:03 GMT 2023","2017","Setel Regression Suite","Setel Admin test on chrome","tests.ContractTests","tests.ContractTests","getListParamUnSuccess","verify that get list contract with invalid data",""
"passed","Tue May 30 18:25:49 GMT 2023","Tue May 30 18:25:51 GMT 2023","2013","Setel Regression Suite","Setel Admin test on chrome","tests.policies.GetHolderByPolicyTests","tests.policies.GetHolderByPolicyTests","getHolderByInvalidPolicies","verify get list holders by invalid policies ",""
"passed","Tue May 30 18:24:05 GMT 2023","Tue May 30 18:24:07 GMT 2023","1965","Setel Regression Suite","Setel Admin test on chrome","tests.stakes.Stake","tests.stakes.Stake","getStake","get stake with stake key",""
"passed","Tue May 30 18:25:17 GMT 2023","Tue May 30 18:25:19 GMT 2023","1930","Setel Regression Suite","Setel Admin test on chrome","tests.epoch.EpochNoTests","tests.epoch.EpochNoTests","getEpochByNoUnSuccess","Verify get epoch by epoch no Unsuccessfully",""
"passed","Tue May 30 18:22:45 GMT 2023","Tue May 30 18:22:47 GMT 2023","1953","Setel Regression Suite","Setel Admin test on chrome","tests.block.GetAllBlockTests","tests.block.GetAllBlockTests","getAllBlockSuccessfullyWithSize","Get all blocks successfully with size",""
"passed","Tue May 30 18:24:03 GMT 2023","Tue May 30 18:24:05 GMT 2023","1949","Setel Regression Suite","Setel Admin test on chrome","tests.tokens.TokenMints","tests.tokens.TokenMints","getTokenMintsInvalidParam","get token mints invalid tokenId",""
"passed","Tue May 30 18:23:09 GMT 2023","Tue May 30 18:23:11 GMT 2023","1963","Setel Regression Suite","Setel Admin test on chrome","tests.PoolTests","tests.PoolTests","get_de_registration_pool_list","API: Get de-registration pool list",""
"passed","Tue May 30 18:23:55 GMT 2023","Tue May 30 18:23:57 GMT 2023","1997","Setel Regression Suite","Setel Admin test on chrome","tests.stakes.StakeKeyAddress","tests.stakes.StakeKeyAddress","getStakeByAddresWrongFormat","get stake detail by address wrong format",""
"passed","Tue May 30 18:25:15 GMT 2023","Tue May 30 18:25:17 GMT 2023","1977","Setel Regression Suite","Setel Admin test on chrome","tests.epoch.EpochNoTests","tests.epoch.EpochNoTests","getEpochByNoUnSuccess","Verify get epoch by epoch no Unsuccessfully",""
