"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 01 03:46:01 GMT 2023","Thu Jun 01 03:46:06 GMT 2023","4791","Setel Regression Suite","Setel Admin test on chrome","tests.tokens.TokenTxs","tests.tokens.TokenTxs","getTokenTxsWithTokenIdInvalid","get token txs with tokenId invalid",""
"passed","Thu Jun 01 03:49:54 GMT 2023","Thu Jun 01 03:49:56 GMT 2023","1716","Setel Regression Suite","Setel Admin test on chrome","tests.tokens.TokenTopHolder","tests.tokens.TokenTopHolder","getTokenTopHolderWithSize","get token top holders with size",""
"passed","Thu Jun 01 03:45:21 GMT 2023","Thu Jun 01 03:45:25 GMT 2023","3660","Setel Regression Suite","Setel Admin test on chrome","tests.tokens.TokenTxs","tests.tokens.TokenTxs","getTokenTxs","get token txs",""
"passed","Thu Jun 01 03:45:32 GMT 2023","Thu Jun 01 03:45:34 GMT 2023","1792","Setel Regression Suite","Setel Admin test on chrome","tests.tokens.Tokens","tests.tokens.Tokens","getListTokenWithPageKey","verify that get list token with page key",""
"passed","Thu Jun 01 03:45:25 GMT 2023","Thu Jun 01 03:45:27 GMT 2023","2121","Setel Regression Suite","Setel Admin test on chrome","tests.tokens.TokenTxs","tests.tokens.TokenTxs","getTokenTxsPage","get token txs with page",""
"passed","Thu Jun 01 03:45:46 GMT 2023","Thu Jun 01 03:45:47 GMT 2023","1708","Setel Regression Suite","Setel Admin test on chrome","tests.tokens.TokenMints","tests.tokens.TokenMints","getTokenMintSize","get token mint with size",""
"passed","Thu Jun 01 03:45:53 GMT 2023","Thu Jun 01 03:45:54 GMT 2023","1773","Setel Regression Suite","Setel Admin test on chrome","tests.tokens.TokenMints","tests.tokens.TokenMints","getTokenMintSort","get token mint with sort",""
"broken","Thu Jun 01 03:46:52 GMT 2023","Thu Jun 01 03:47:52 GMT 2023","60219","Setel Regression Suite","Setel Admin test on chrome","tests.tokens.TokenTopHolder","tests.tokens.TokenTopHolder","getTokenTopHolderWithPage","get token top holders with page",""
"passed","Thu Jun 01 03:45:50 GMT 2023","Thu Jun 01 03:45:59 GMT 2023","9008","Setel Regression Suite","Setel Admin test on chrome","tests.tokens.TokenTxs","tests.tokens.TokenTxs","getTokenTxsWithTokenIdInvalid","get token txs with tokenId invalid",""
"broken","Thu Jun 01 03:48:52 GMT 2023","Thu Jun 01 03:49:52 GMT 2023","60103","Setel Regression Suite","Setel Admin test on chrome","tests.tokens.TokenTopHolder","tests.tokens.TokenTopHolder","getTokenTopHolderWithPage","get token top holders with page",""
"unknown","Thu Jun 01 03:45:21 GMT 2023","Thu Jun 01 03:45:21 GMT 2023","1","Setel Regression Suite","Setel Admin test on chrome","tests.transaction.TransactionTests","tests.transaction.TransactionTests","get_number_transaction_on_fixable_days","Get number transaction on fixable days",""
"passed","Thu Jun 01 03:45:32 GMT 2023","Thu Jun 01 03:45:34 GMT 2023","1864","Setel Regression Suite","Setel Admin test on chrome","tests.tokens.Token","tests.tokens.Token","getATokenSuccess","verify that get a token with tokenId valid | success",""
"passed","Thu Jun 01 03:45:49 GMT 2023","Thu Jun 01 03:45:51 GMT 2023","1696","Setel Regression Suite","Setel Admin test on chrome","tests.tokens.TokenMints","tests.tokens.TokenMints","getTokenMintSize","get token mint with size",""
"passed","Thu Jun 01 03:45:21 GMT 2023","Thu Jun 01 03:45:25 GMT 2023","3637","Setel Regression Suite","Setel Admin test on chrome","tests.tokens.Tokens","tests.tokens.Tokens","getListTokenSuccessNokey","verify that get list token",""
"passed","Thu Jun 01 03:45:25 GMT 2023","Thu Jun 01 03:45:27 GMT 2023","1846","Setel Regression Suite","Setel Admin test on chrome","tests.tokens.Tokens","tests.tokens.Tokens","getListTokenWithPageKey","verify that get list token with page key",""
