"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 31 08:36:56 GMT 2023","Wed May 31 08:36:58 GMT 2023","2033","Setel Regression Suite","Setel Admin test on chrome","tests.contract.ContractTests","tests.contract.ContractTests","getListParamUnSuccess","verify that get list contract with invalid data",""
"passed","Wed May 31 08:37:02 GMT 2023","Wed May 31 08:37:04 GMT 2023","2021","Setel Regression Suite","Setel Admin test on chrome","tests.pool.PoolTests","tests.pool.PoolTests","get_de_registration_pool_list","API: Get de-registration pool list",""
"passed","Wed May 31 08:37:53 GMT 2023","Wed May 31 08:37:55 GMT 2023","1982","Setel Regression Suite","Setel Admin test on chrome","tests.pool.PoolTests","tests.pool.PoolTests","get_registration_pool_list","API: Get registration pool list",""
"passed","Wed May 31 08:37:08 GMT 2023","Wed May 31 08:37:10 GMT 2023","1983","Setel Regression Suite","Setel Admin test on chrome","tests.pool.PoolTests","tests.pool.PoolTests","get_de_registration_pool_list","API: Get de-registration pool list",""
"passed","Wed May 31 08:37:50 GMT 2023","Wed May 31 08:37:52 GMT 2023","1941","Setel Regression Suite","Setel Admin test on chrome","tests.pool.PoolTests","tests.pool.PoolTests","get_registration_pool_list","API: Get registration pool list",""
"passed","Wed May 31 08:37:12 GMT 2023","Wed May 31 08:37:14 GMT 2023","1969","Setel Regression Suite","Setel Admin test on chrome","tests.pool.PoolTests","tests.pool.PoolTests","get_de_registration_pool_list","API: Get de-registration pool list",""
"passed","Wed May 31 08:36:50 GMT 2023","Wed May 31 08:36:52 GMT 2023","1999","Setel Regression Suite","Setel Admin test on chrome","tests.pool.PoolTests","tests.pool.PoolTests","get_de_registration_pool_list","API: Get de-registration pool list",""
"passed","Wed May 31 08:37:10 GMT 2023","Wed May 31 08:37:12 GMT 2023","1937","Setel Regression Suite","Setel Admin test on chrome","tests.pool.PoolTests","tests.pool.PoolTests","get_de_registration_pool_list","API: Get de-registration pool list",""
"passed","Wed May 31 08:37:14 GMT 2023","Wed May 31 08:37:16 GMT 2023","1994","Setel Regression Suite","Setel Admin test on chrome","tests.pool.PoolTests","tests.pool.PoolTests","get_de_registration_pool_list","API: Get de-registration pool list",""
"passed","Wed May 31 08:37:34 GMT 2023","Wed May 31 08:37:36 GMT 2023","1957","Setel Regression Suite","Setel Admin test on chrome","tests.pool.PoolTests","tests.pool.PoolTests","get_registration_pool_list","API: Get registration pool list",""
"passed","Wed May 31 08:37:36 GMT 2023","Wed May 31 08:37:38 GMT 2023","1945","Setel Regression Suite","Setel Admin test on chrome","tests.pool.PoolTests","tests.pool.PoolTests","get_registration_pool_list","API: Get registration pool list",""
"passed","Wed May 31 08:37:22 GMT 2023","Wed May 31 08:37:24 GMT 2023","1924","Setel Regression Suite","Setel Admin test on chrome","tests.pool.PoolTests","tests.pool.PoolTests","get_registration_pool_list","API: Get registration pool list",""
"passed","Wed May 31 08:37:32 GMT 2023","Wed May 31 08:37:34 GMT 2023","1930","Setel Regression Suite","Setel Admin test on chrome","tests.pool.PoolTests","tests.pool.PoolTests","get_registration_pool_list","API: Get registration pool list",""
"passed","Wed May 31 08:37:28 GMT 2023","Wed May 31 08:37:30 GMT 2023","1972","Setel Regression Suite","Setel Admin test on chrome","tests.pool.PoolTests","tests.pool.PoolTests","get_registration_pool_list","API: Get registration pool list",""
"passed","Wed May 31 08:37:06 GMT 2023","Wed May 31 08:37:08 GMT 2023","1985","Setel Regression Suite","Setel Admin test on chrome","tests.pool.PoolTests","tests.pool.PoolTests","get_de_registration_pool_list","API: Get de-registration pool list",""
"passed","Wed May 31 08:37:20 GMT 2023","Wed May 31 08:37:22 GMT 2023","2010","Setel Regression Suite","Setel Admin test on chrome","tests.pool.PoolTests","tests.pool.PoolTests","get_de_registration_pool_list","API: Get de-registration pool list",""
"passed","Wed May 31 08:36:46 GMT 2023","Wed May 31 08:36:50 GMT 2023","3854","Setel Regression Suite","Setel Admin test on chrome","tests.contract.ContractTests","tests.contract.ContractTests","getListParamSuccess","verify that get list contract successfully",""
"passed","Wed May 31 08:36:46 GMT 2023","Wed May 31 08:36:50 GMT 2023","3847","Setel Regression Suite","Setel Admin test on chrome","tests.pool.PoolTests","tests.pool.PoolTests","get_de_registration_pool_list","API: Get de-registration pool list",""
"passed","Wed May 31 08:36:58 GMT 2023","Wed May 31 08:37:00 GMT 2023","1971","Setel Regression Suite","Setel Admin test on chrome","tests.pool.PoolTests","tests.pool.PoolTests","get_de_registration_pool_list","API: Get de-registration pool list",""
"passed","Wed May 31 08:37:42 GMT 2023","Wed May 31 08:37:44 GMT 2023","1945","Setel Regression Suite","Setel Admin test on chrome","tests.pool.PoolTests","tests.pool.PoolTests","get_registration_pool_list","API: Get registration pool list",""
"passed","Wed May 31 08:37:18 GMT 2023","Wed May 31 08:37:20 GMT 2023","2031","Setel Regression Suite","Setel Admin test on chrome","tests.pool.PoolTests","tests.pool.PoolTests","get_de_registration_pool_list","API: Get de-registration pool list",""
"passed","Wed May 31 08:37:16 GMT 2023","Wed May 31 08:37:18 GMT 2023","2055","Setel Regression Suite","Setel Admin test on chrome","tests.pool.PoolTests","tests.pool.PoolTests","get_de_registration_pool_list","API: Get de-registration pool list",""
"passed","Wed May 31 08:37:48 GMT 2023","Wed May 31 08:37:50 GMT 2023","1978","Setel Regression Suite","Setel Admin test on chrome","tests.pool.PoolTests","tests.pool.PoolTests","get_registration_pool_list","API: Get registration pool list",""
"passed","Wed May 31 08:36:54 GMT 2023","Wed May 31 08:36:56 GMT 2023","2059","Setel Regression Suite","Setel Admin test on chrome","tests.pool.PoolTests","tests.pool.PoolTests","get_de_registration_pool_list","API: Get de-registration pool list",""
"passed","Wed May 31 08:37:00 GMT 2023","Wed May 31 08:37:02 GMT 2023","1981","Setel Regression Suite","Setel Admin test on chrome","tests.pool.PoolTests","tests.pool.PoolTests","get_de_registration_pool_list","API: Get de-registration pool list",""
"passed","Wed May 31 08:37:24 GMT 2023","Wed May 31 08:37:26 GMT 2023","1974","Setel Regression Suite","Setel Admin test on chrome","tests.pool.PoolTests","tests.pool.PoolTests","get_registration_pool_list","API: Get registration pool list",""
"passed","Wed May 31 08:37:26 GMT 2023","Wed May 31 08:37:28 GMT 2023","1978","Setel Regression Suite","Setel Admin test on chrome","tests.pool.PoolTests","tests.pool.PoolTests","get_registration_pool_list","API: Get registration pool list",""
"passed","Wed May 31 08:37:46 GMT 2023","Wed May 31 08:37:48 GMT 2023","1915","Setel Regression Suite","Setel Admin test on chrome","tests.pool.PoolTests","tests.pool.PoolTests","get_registration_pool_list","API: Get registration pool list",""
"passed","Wed May 31 08:36:52 GMT 2023","Wed May 31 08:36:54 GMT 2023","1968","Setel Regression Suite","Setel Admin test on chrome","tests.pool.PoolTests","tests.pool.PoolTests","get_de_registration_pool_list","API: Get de-registration pool list",""
"passed","Wed May 31 08:36:52 GMT 2023","Wed May 31 08:36:54 GMT 2023","2042","Setel Regression Suite","Setel Admin test on chrome","tests.contract.ContractTests","tests.contract.ContractTests","getListParamSuccess","verify that get list contract successfully",""
"passed","Wed May 31 08:37:04 GMT 2023","Wed May 31 08:37:06 GMT 2023","1950","Setel Regression Suite","Setel Admin test on chrome","tests.pool.PoolTests","tests.pool.PoolTests","get_de_registration_pool_list","API: Get de-registration pool list",""
"passed","Wed May 31 08:37:40 GMT 2023","Wed May 31 08:37:42 GMT 2023","2018","Setel Regression Suite","Setel Admin test on chrome","tests.pool.PoolTests","tests.pool.PoolTests","get_registration_pool_list","API: Get registration pool list",""
"passed","Wed May 31 08:36:58 GMT 2023","Wed May 31 08:37:00 GMT 2023","2059","Setel Regression Suite","Setel Admin test on chrome","tests.contract.ContractTests","tests.contract.ContractTests","getListParamUnSuccess","verify that get list contract with invalid data",""
"passed","Wed May 31 08:37:44 GMT 2023","Wed May 31 08:37:46 GMT 2023","1966","Setel Regression Suite","Setel Admin test on chrome","tests.pool.PoolTests","tests.pool.PoolTests","get_registration_pool_list","API: Get registration pool list",""
"passed","Wed May 31 08:36:50 GMT 2023","Wed May 31 08:36:52 GMT 2023","2025","Setel Regression Suite","Setel Admin test on chrome","tests.contract.ContractTests","tests.contract.ContractTests","getListParamSuccess","verify that get list contract successfully",""
"passed","Wed May 31 08:37:52 GMT 2023","Wed May 31 08:37:53 GMT 2023","1966","Setel Regression Suite","Setel Admin test on chrome","tests.pool.PoolTests","tests.pool.PoolTests","get_registration_pool_list","API: Get registration pool list",""
"passed","Wed May 31 08:36:54 GMT 2023","Wed May 31 08:36:56 GMT 2023","2040","Setel Regression Suite","Setel Admin test on chrome","tests.contract.ContractTests","tests.contract.ContractTests","getListParamUnSuccess","verify that get list contract with invalid data",""
"passed","Wed May 31 08:37:38 GMT 2023","Wed May 31 08:37:40 GMT 2023","2210","Setel Regression Suite","Setel Admin test on chrome","tests.pool.PoolTests","tests.pool.PoolTests","get_registration_pool_list","API: Get registration pool list",""
