"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 15 03:52:18 GMT 2023","Thu Jun 15 03:52:20 GMT 2023","2043","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenTxs","tests.tokens.TokenTxs","getTokenTxsWithTokenIdInvalid","get token txs with tokenId invalid",""
"passed","Thu Jun 15 03:51:57 GMT 2023","Thu Jun 15 03:52:00 GMT 2023","2365","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenTxs","tests.tokens.TokenTxs","getTokenTxsSize","get token txs with size",""
"passed","Thu Jun 15 03:52:14 GMT 2023","Thu Jun 15 03:52:16 GMT 2023","1989","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenTxs","tests.tokens.TokenTxs","getTokenTxsWithTokenIdInvalid","get token txs with tokenId invalid",""
"passed","Thu Jun 15 03:52:00 GMT 2023","Thu Jun 15 03:52:02 GMT 2023","2275","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenTxs","tests.tokens.TokenTxs","getTokenTxsSize","get token txs with size",""
"passed","Thu Jun 15 03:51:42 GMT 2023","Thu Jun 15 03:51:46 GMT 2023","3822","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenTxs","tests.tokens.TokenTxs","getTokenTxs","get token txs",""
"unknown","Thu Jun 15 03:51:42 GMT 2023","Thu Jun 15 03:51:42 GMT 2023","2","Cardano Regression Suite","Cardano API test ","tests.transaction.TransactionTests","tests.transaction.TransactionTests","get_filter_transaction_success_with_sort","Get filter transaction with sort",""
"unknown","Thu Jun 15 03:51:42 GMT 2023","Thu Jun 15 03:51:42 GMT 2023","0","Cardano Regression Suite","Cardano API test ","tests.delegation_controller.DelegationEpochListTests","tests.delegation_controller.DelegationEpochListTests","verifyGetDataFromPoolDetailAnalyticsUnsuccessfully","verify that get data from pool detail epochs unsuccessfully",""
"passed","Thu Jun 15 03:52:16 GMT 2023","Thu Jun 15 03:52:18 GMT 2023","2006","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenTxs","tests.tokens.TokenTxs","getTokenTxsWithTokenIdInvalid","get token txs with tokenId invalid",""
"passed","Thu Jun 15 03:52:02 GMT 2023","Thu Jun 15 03:52:05 GMT 2023","3302","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenTxs","tests.tokens.TokenTxs","getTokenTxsSize","get token txs with size",""
"passed","Thu Jun 15 03:52:12 GMT 2023","Thu Jun 15 03:52:14 GMT 2023","2028","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenTxs","tests.tokens.TokenTxs","getTokenTxsWithTokenIdInvalid","get token txs with tokenId invalid",""
"passed","Thu Jun 15 03:51:55 GMT 2023","Thu Jun 15 03:51:57 GMT 2023","2304","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenTxs","tests.tokens.TokenTxs","getTokenTxsPage","get token txs with page",""
"passed","Thu Jun 15 03:51:53 GMT 2023","Thu Jun 15 03:51:55 GMT 2023","2318","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenTxs","tests.tokens.TokenTxs","getTokenTxsPage","get token txs with page",""
"passed","Thu Jun 15 03:51:46 GMT 2023","Thu Jun 15 03:51:48 GMT 2023","2422","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenTxs","tests.tokens.TokenTxs","getTokenTxsPage","get token txs with page",""
"passed","Thu Jun 15 03:52:08 GMT 2023","Thu Jun 15 03:52:10 GMT 2023","2282","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenTxs","tests.tokens.TokenTxs","getTokenTxsSize","get token txs with size",""
"passed","Thu Jun 15 03:52:10 GMT 2023","Thu Jun 15 03:52:12 GMT 2023","2035","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenTxs","tests.tokens.TokenTxs","getTokenTxsWithTokenIdInvalid","get token txs with tokenId invalid",""
"passed","Thu Jun 15 03:52:20 GMT 2023","Thu Jun 15 03:52:22 GMT 2023","2276","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenTxs","tests.tokens.TokenTxs","getListTokenTxsWithPageLargerThanTotalPage","verify that get token txs with page = totalPage + 1",""
"passed","Thu Jun 15 03:51:48 GMT 2023","Thu Jun 15 03:51:51 GMT 2023","2319","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenTxs","tests.tokens.TokenTxs","getTokenTxsPage","get token txs with page",""
"passed","Thu Jun 15 03:52:05 GMT 2023","Thu Jun 15 03:52:08 GMT 2023","2343","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenTxs","tests.tokens.TokenTxs","getTokenTxsSize","get token txs with size",""
"passed","Thu Jun 15 03:51:51 GMT 2023","Thu Jun 15 03:51:53 GMT 2023","2254","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenTxs","tests.tokens.TokenTxs","getTokenTxsPage","get token txs with page",""
