"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 16 04:39:23 GMT 2023","Tue May 16 04:39:25 GMT 2023","2067","Setel Regression Suite","Setel Admin test on chrome","tests.delegation_controller.PoolDetailAnalyticTests","tests.delegation_controller.PoolDetailAnalyticTests","verifyGetDataFromPoolDetailAnalyticsUnsuccessfully","verify that get data uSsuccessfully from params 'poolViews' ",""
"passed","Tue May 16 04:39:31 GMT 2023","Tue May 16 04:39:33 GMT 2023","2042","Setel Regression Suite","Setel Admin test on chrome","tests.delegation_controller.PoolDetailAnalyticTests","tests.delegation_controller.PoolDetailAnalyticTests","verifyGetDataFromPoolDetailAnalyticsUnsuccessfully","verify that get data uSsuccessfully from params 'poolViews' ",""
"passed","Tue May 16 04:39:29 GMT 2023","Tue May 16 04:39:31 GMT 2023","2051","Setel Regression Suite","Setel Admin test on chrome","tests.delegation_controller.PoolDetailAnalyticTests","tests.delegation_controller.PoolDetailAnalyticTests","verifyGetDataFromPoolDetailAnalyticsUnsuccessfully","verify that get data uSsuccessfully from params 'poolViews' ",""
"passed","Tue May 16 04:39:17 GMT 2023","Tue May 16 04:39:21 GMT 2023","3902","Setel Regression Suite","Setel Admin test on chrome","tests.delegation_controller.DelegationHeaderTests","tests.delegation_controller.DelegationHeaderTests","verifyGetDataFromPoolDetailAnalyticsSuccessfully","verify that get data from header successfully",""
"passed","Tue May 16 04:39:21 GMT 2023","Tue May 16 04:39:23 GMT 2023","2481","Setel Regression Suite","Setel Admin test on chrome","tests.delegation_controller.PoolDetailAnalyticTests","tests.delegation_controller.PoolDetailAnalyticTests","verifyGetDataFromPoolDetailAnalyticsUnsuccessfully","verify that get data uSsuccessfully from params 'poolViews' ",""
"passed","Tue May 16 04:39:27 GMT 2023","Tue May 16 04:39:29 GMT 2023","2015","Setel Regression Suite","Setel Admin test on chrome","tests.delegation_controller.PoolDetailAnalyticTests","tests.delegation_controller.PoolDetailAnalyticTests","verifyGetDataFromPoolDetailAnalyticsUnsuccessfully","verify that get data uSsuccessfully from params 'poolViews' ",""
"passed","Tue May 16 04:39:25 GMT 2023","Tue May 16 04:39:27 GMT 2023","2146","Setel Regression Suite","Setel Admin test on chrome","tests.delegation_controller.PoolDetailAnalyticTests","tests.delegation_controller.PoolDetailAnalyticTests","verifyGetDataFromPoolDetailAnalyticsUnsuccessfully","verify that get data uSsuccessfully from params 'poolViews' ",""
"passed","Tue May 16 04:39:17 GMT 2023","Tue May 16 04:39:20 GMT 2023","3815","Setel Regression Suite","Setel Admin test on chrome","tests.delegation_controller.PoolDetailAnalyticTests","tests.delegation_controller.PoolDetailAnalyticTests","verifyGetDataFromPoolDetailAnalyticsSuccessfully","verify that get data successfully from params 'poolViews' ",""
