"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 12 10:00:11 GMT 2023","Fri May 12 10:00:13 GMT 2023","1745","Setel Regression Suite","Setel Admin test on chrome","tests.TokenTests","tests.TokenTests","getListTokenWithSizeInvalid","verify that get list token with size invalid",""
"passed","Fri May 12 10:00:22 GMT 2023","Fri May 12 10:00:23 GMT 2023","1778","Setel Regression Suite","Setel Admin test on chrome","tests.TokenTests","tests.TokenTests","getListTokenWithSortInvalid","verify that get list token with sort invalid",""
"passed","Fri May 12 10:00:18 GMT 2023","Fri May 12 10:00:20 GMT 2023","1792","Setel Regression Suite","Setel Admin test on chrome","tests.TokenTests","tests.TokenTests","getListTokenWithSortInvalid","verify that get list token with sort invalid",""
"passed","Fri May 12 10:00:03 GMT 2023","Fri May 12 10:00:05 GMT 2023","1829","Setel Regression Suite","Setel Admin test on chrome","tests.TokenTests","tests.TokenTests","getListTokenSuccess","verify that get list token successfull",""
"passed","Fri May 12 10:00:16 GMT 2023","Fri May 12 10:00:18 GMT 2023","1816","Setel Regression Suite","Setel Admin test on chrome","tests.TokenTests","tests.TokenTests","getListTokenWithSortInvalid","verify that get list token with sort invalid",""
"passed","Fri May 12 09:59:55 GMT 2023","Fri May 12 09:59:59 GMT 2023","4042","Setel Regression Suite","Setel Admin test on chrome","tests.TokenTests","tests.TokenTests","getListTokenSuccess","verify that get list token successfull",""
"passed","Fri May 12 10:00:14 GMT 2023","Fri May 12 10:00:16 GMT 2023","1794","Setel Regression Suite","Setel Admin test on chrome","tests.TokenTests","tests.TokenTests","getListTokenWithSizeInvalid","verify that get list token with size invalid",""
"passed","Fri May 12 10:00:01 GMT 2023","Fri May 12 10:00:03 GMT 2023","1822","Setel Regression Suite","Setel Admin test on chrome","tests.TokenTests","tests.TokenTests","getListTokenSuccess","verify that get list token successfull",""
"passed","Fri May 12 09:59:55 GMT 2023","Fri May 12 10:00:05 GMT 2023","9400","Setel Regression Suite","Setel Admin test on chrome","tests.PoolTests","tests.PoolTests","get_de_registration_pool_list","API: Get de-registration pool list",""
"passed","Fri May 12 10:00:20 GMT 2023","Fri May 12 10:00:22 GMT 2023","1833","Setel Regression Suite","Setel Admin test on chrome","tests.TokenTests","tests.TokenTests","getListTokenWithSortInvalid","verify that get list token with sort invalid",""
"passed","Fri May 12 09:59:55 GMT 2023","Fri May 12 09:59:59 GMT 2023","3984","Setel Regression Suite","Setel Admin test on chrome","tests.DelegationControllerTests","tests.DelegationControllerTests","getCurrentProtocol","verify that get data for pool detail successfully",""
"passed","Fri May 12 10:00:13 GMT 2023","Fri May 12 10:00:14 GMT 2023","1792","Setel Regression Suite","Setel Admin test on chrome","tests.TokenTests","tests.TokenTests","getListTokenWithSizeInvalid","verify that get list token with size invalid",""
"passed","Fri May 12 09:59:59 GMT 2023","Fri May 12 10:00:01 GMT 2023","1817","Setel Regression Suite","Setel Admin test on chrome","tests.TokenTests","tests.TokenTests","getListTokenSuccess","verify that get list token successfull",""
"passed","Fri May 12 10:00:09 GMT 2023","Fri May 12 10:00:11 GMT 2023","1957","Setel Regression Suite","Setel Admin test on chrome","tests.TokenTests","tests.TokenTests","getListTokenWithPageInvalid","verify that get list token with page invalid",""
"passed","Fri May 12 10:00:05 GMT 2023","Fri May 12 10:00:12 GMT 2023","7018","Setel Regression Suite","Setel Admin test on chrome","tests.PoolTests","tests.PoolTests","get_registration_pool_list","API: Get registration pool list",""
"passed","Fri May 12 10:00:07 GMT 2023","Fri May 12 10:00:09 GMT 2023","1979","Setel Regression Suite","Setel Admin test on chrome","tests.TokenTests","tests.TokenTests","getListTokenWithPageInvalid","verify that get list token with page invalid",""
"passed","Fri May 12 10:00:05 GMT 2023","Fri May 12 10:00:07 GMT 2023","1959","Setel Regression Suite","Setel Admin test on chrome","tests.TokenTests","tests.TokenTests","getListTokenWithPageInvalid","verify that get list token with page invalid",""
