"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 20 02:55:25 GMT 2023","Tue Jun 20 02:55:27 GMT 2023","1921","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyDelegationHistoryTest","tests.stakes.StakeKeyDelegationHistoryTest","getDelegationHistoryStakeKeyInvalid","get stake delegation history | stakeKey invalid",""
"passed","Tue Jun 20 03:00:04 GMT 2023","Tue Jun 20 03:00:09 GMT 2023","4578","Cardano Regression Suite","Cardano API test ","tests.policies.GetHolderByPolicyTests","tests.policies.GetHolderByPolicyTests","getHolderByPoliciesWithParam","verify get list holders by policies with param",""
"passed","Tue Jun 20 02:59:00 GMT 2023","Tue Jun 20 02:59:27 GMT 2023","26668","Cardano Regression Suite","Cardano API test ","tests.policies.GetHolderByPolicyTests","tests.policies.GetHolderByPolicyTests","getHolderByInvalidPolicies","verify get list holders by invalid policies ",""
"passed","Tue Jun 20 02:59:50 GMT 2023","Tue Jun 20 02:59:55 GMT 2023","5413","Cardano Regression Suite","Cardano API test ","tests.policies.GetHolderByPolicyTests","tests.policies.GetHolderByPolicyTests","getHolderByPoliciesWithParam","verify get list holders by policies with param",""
"passed","Tue Jun 20 02:54:36 GMT 2023","Tue Jun 20 02:54:39 GMT 2023","2211","Cardano Regression Suite","Cardano API test ","tests.addresses.AddressAnalyticsTests","tests.addresses.AddressAnalyticsTests","verifyGetAddressAnalyticsResponseUnsuccessfullyWithAddress","verify that get data for address analytics unSuccessfully with address",""
"failed","Tue Jun 20 02:55:53 GMT 2023","Tue Jun 20 02:55:55 GMT 2023","2010","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyListAddressTests","tests.stakes.StakeKeyListAddressTests","getStakeListAddressWithSize","get stake list addres with size",""
"passed","Tue Jun 20 02:55:30 GMT 2023","Tue Jun 20 02:55:32 GMT 2023","1988","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyListAddressTests","tests.stakes.StakeKeyListAddressTests","getStakeListAddressStakeKeyInvalid","get stake list addres | stakeKey invalid",""
"passed","Tue Jun 20 02:55:09 GMT 2023","Tue Jun 20 02:55:11 GMT 2023","1966","Cardano Regression Suite","Cardano API test ","tests.addresses.AddressTransactionTests","tests.addresses.AddressTransactionTests","getTheListTransactionOfAddressUnsuccessfully","get the list transaction of address unsuccessfully",""
"passed","Tue Jun 20 02:56:28 GMT 2023","Tue Jun 20 02:56:30 GMT 2023","1920","Cardano Regression Suite","Cardano API test ","tests.policies.GetPolicyDetailsTests","tests.policies.GetPolicyDetailsTests","getTokenByPoliciesInvalidData","verify get policy detail Unsuccessfully",""
"passed","Tue Jun 20 02:56:19 GMT 2023","Tue Jun 20 02:56:23 GMT 2023","3914","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyScenarioTest","tests.stakes.StakeKeyScenarioTest","getDataForStakeDelegatorAndDelegationHistory","Compare api: Get a stake detail by stake keywith api: Get delegation history of stake key",""
"passed","Tue Jun 20 02:54:39 GMT 2023","Tue Jun 20 02:54:41 GMT 2023","2757","Cardano Regression Suite","Cardano API test ","tests.addresses.AddressAnalyticsTests","tests.addresses.AddressAnalyticsTests","verifyGetAddressAnalyticsResponseUnsuccessfullyWithAddress","verify that get data for address analytics unSuccessfully with address",""
"passed","Tue Jun 20 02:56:29 GMT 2023","Tue Jun 20 02:56:31 GMT 2023","1967","Cardano Regression Suite","Cardano API test ","tests.policies.GetTokenByPolicyTests","tests.policies.GetTokenByPolicyTests","getListTokenByInvalidPolicies","verify get list tokens by Invalid policy",""
"failed","Tue Jun 20 02:56:09 GMT 2023","Tue Jun 20 02:56:11 GMT 2023","1963","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyHistoryTests","tests.stakes.StakeKeyHistoryTests","getStakeHistoryInvalidPage","get stake history with invalid page",""
"passed","Tue Jun 20 02:57:31 GMT 2023","Tue Jun 20 02:58:04 GMT 2023","33459","Cardano Regression Suite","Cardano API test ","tests.policies.GetHolderByPolicyTests","tests.policies.GetHolderByPolicyTests","getHolderByInvalidPolicies","verify get list holders by invalid policies ",""
"passed","Tue Jun 20 02:56:37 GMT 2023","Tue Jun 20 02:56:39 GMT 2023","1967","Cardano Regression Suite","Cardano API test ","tests.policies.GetTokenByPolicyTests","tests.policies.GetTokenByPolicyTests","getListTokenByPoliciesWithParam","verify get list tokens by policy with param",""
"passed","Tue Jun 20 02:56:30 GMT 2023","Tue Jun 20 02:56:32 GMT 2023","1981","Cardano Regression Suite","Cardano API test ","tests.policies.GetPolicyDetailsTests","tests.policies.GetPolicyDetailsTests","getTokenByPoliciesInvalidData","verify get policy detail Unsuccessfully",""
"passed","Tue Jun 20 02:56:31 GMT 2023","Tue Jun 20 02:56:32 GMT 2023","1916","Cardano Regression Suite","Cardano API test ","tests.policies.GetTokenByPolicyTests","tests.policies.GetTokenByPolicyTests","getListTokenByInvalidPolicies","verify get list tokens by Invalid policy",""
"passed","Tue Jun 20 02:56:17 GMT 2023","Tue Jun 20 02:56:19 GMT 2023","2022","Cardano Regression Suite","Cardano API test ","tests.stakes.GetDataForStakeRegistrationTest","tests.stakes.GetDataForStakeRegistrationTest","getDataForStakeRegistration","Verify data for stake registration",""
"passed","Tue Jun 20 02:56:25 GMT 2023","Tue Jun 20 02:56:27 GMT 2023","1954","Cardano Regression Suite","Cardano API test ","tests.policies.GetTokenByPolicyTests","tests.policies.GetTokenByPolicyTests","getListTokenByInvalidPolicies","verify get list tokens by Invalid policy",""
"passed","Tue Jun 20 02:55:11 GMT 2023","Tue Jun 20 02:55:13 GMT 2023","2102","Cardano Regression Suite","Cardano API test ","tests.addresses.AddressTransactionTests","tests.addresses.AddressTransactionTests","getTheListTransactionOfAddressUnsuccessfully","get the list transaction of address unsuccessfully",""
"passed","Tue Jun 20 02:59:45 GMT 2023","Tue Jun 20 02:59:50 GMT 2023","4479","Cardano Regression Suite","Cardano API test ","tests.policies.GetHolderByPolicyTests","tests.policies.GetHolderByPolicyTests","getHolderByPoliciesWithParam","verify get list holders by policies with param",""
"passed","Tue Jun 20 02:56:09 GMT 2023","Tue Jun 20 02:56:11 GMT 2023","1987","Cardano Regression Suite","Cardano API test ","tests.stakes.GetDataForStakeRegistrationTest","tests.stakes.GetDataForStakeRegistrationTest","getDataForStakeRegistration","Verify data for stake registration",""
"passed","Tue Jun 20 02:55:44 GMT 2023","Tue Jun 20 02:55:46 GMT 2023","1972","Cardano Regression Suite","Cardano API test ","tests.stakes.Stake","tests.stakes.Stake","getStakeUnsuccess","get stake with stake key | unsuccess",""
"passed","Tue Jun 20 02:55:13 GMT 2023","Tue Jun 20 02:55:15 GMT 2023","1946","Cardano Regression Suite","Cardano API test ","tests.addresses.AddressTransactionTests","tests.addresses.AddressTransactionTests","getTheListTransactionOfAddressUnsuccessfully","get the list transaction of address unsuccessfully",""
"passed","Tue Jun 20 02:54:36 GMT 2023","Tue Jun 20 02:54:39 GMT 2023","2213","Cardano Regression Suite","Cardano API test ","tests.addresses.AddressesMinMaxBalanceTests","tests.addresses.AddressesMinMaxBalanceTests","verifyGetAddressMinMaxBalanceResponseUnsuccessfully","verify that get data for address mix-max-balance unsuccessfully",""
"passed","Tue Jun 20 02:55:45 GMT 2023","Tue Jun 20 02:55:47 GMT 2023","1958","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyListAddressTests","tests.stakes.StakeKeyListAddressTests","getStakeListAddressWithPage","get stake list addres with page",""
"passed","Tue Jun 20 02:55:38 GMT 2023","Tue Jun 20 02:55:40 GMT 2023","1933","Cardano Regression Suite","Cardano API test ","tests.stakes.Stake","tests.stakes.Stake","getStakeUnsuccess","get stake with stake key | unsuccess",""
"failed","Tue Jun 20 02:55:30 GMT 2023","Tue Jun 20 02:55:32 GMT 2023","1952","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyWithdrawalHistoryTests","tests.stakes.StakeKeyWithdrawalHistoryTests","getWithdrawalHistoryWithSize","get stake withdrawal history with size",""
"passed","Tue Jun 20 02:55:48 GMT 2023","Tue Jun 20 02:55:50 GMT 2023","1997","Cardano Regression Suite","Cardano API test ","tests.stakes.GetDataForStakeDeRegistrationTest","tests.stakes.GetDataForStakeDeRegistrationTest","getDataForStakeDeRegistration","Verify data for stake de registration",""
"passed","Tue Jun 20 02:54:47 GMT 2023","Tue Jun 20 02:54:50 GMT 2023","2261","Cardano Regression Suite","Cardano API test ","tests.addresses.AddressTransactionTests","tests.addresses.AddressTransactionTests","getTheListTransactionOfAddressSuccessfullyWithInvalidPage","get the list transaction of address successfully with invalid page",""
"passed","Tue Jun 20 02:56:23 GMT 2023","Tue Jun 20 02:56:29 GMT 2023","5560","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyScenarioTest","tests.stakes.StakeKeyScenarioTest","getDataForStakeDelegatorAndDetail","Compare api: Get top delegators with api: Get a stake detail by stake key",""
"passed","Tue Jun 20 02:54:43 GMT 2023","Tue Jun 20 02:54:45 GMT 2023","2005","Cardano Regression Suite","Cardano API test ","tests.addresses.AddressTests","tests.addresses.AddressTests","verifyGetAddressResponseUnsuccessfully","verify that get data for address unsuccessfully",""
"passed","Tue Jun 20 02:55:50 GMT 2023","Tue Jun 20 02:55:52 GMT 2023","2081","Cardano Regression Suite","Cardano API test ","tests.stakes.GetDataForStakeDeRegistrationTest","tests.stakes.GetDataForStakeDeRegistrationTest","getDataForStakeDeRegistration","Verify data for stake de registration",""
"passed","Tue Jun 20 02:56:32 GMT 2023","Tue Jun 20 02:56:35 GMT 2023","2363","Cardano Regression Suite","Cardano API test ","tests.policies.GetPolicyDetailsTests","tests.policies.GetPolicyDetailsTests","getTokenByPoliciesSuccess","verify get policy detail successfully",""
"failed","Tue Jun 20 02:55:41 GMT 2023","Tue Jun 20 02:55:44 GMT 2023","2972","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyDelegationHistoryTest","tests.stakes.StakeKeyDelegationHistoryTest","getDelegationHistoryWithSize","get stake delegation history with size",""
"passed","Tue Jun 20 02:55:39 GMT 2023","Tue Jun 20 02:55:41 GMT 2023","1936","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyListAddressTests","tests.stakes.StakeKeyListAddressTests","getStakeListAddressWithPage","get stake list addres with page",""
"passed","Tue Jun 20 02:56:53 GMT 2023","Tue Jun 20 02:56:55 GMT 2023","1985","Cardano Regression Suite","Cardano API test ","tests.policies.GetTokenByPolicyTests","tests.policies.GetTokenByPolicyTests","getListTokenByPoliciesWithParam","verify get list tokens by policy with param",""
"passed","Tue Jun 20 02:55:27 GMT 2023","Tue Jun 20 02:55:29 GMT 2023","1948","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyDelegationHistoryTest","tests.stakes.StakeKeyDelegationHistoryTest","getDelegationHistoryWithPage","get stake delegation history with page",""
"passed","Tue Jun 20 02:54:39 GMT 2023","Tue Jun 20 02:54:41 GMT 2023","1970","Cardano Regression Suite","Cardano API test ","tests.addresses.AddressesMinMaxBalanceTests","tests.addresses.AddressesMinMaxBalanceTests","verifyGetAddressMinMaxBalanceResponseUnsuccessfully","verify that get data for address mix-max-balance unsuccessfully",""
"passed","Tue Jun 20 02:56:39 GMT 2023","Tue Jun 20 02:56:41 GMT 2023","1960","Cardano Regression Suite","Cardano API test ","tests.policies.GetTokenByPolicyTests","tests.policies.GetTokenByPolicyTests","getListTokenByPoliciesWithParam","verify get list tokens by policy with param",""
"passed","Tue Jun 20 02:54:41 GMT 2023","Tue Jun 20 02:54:43 GMT 2023","1920","Cardano Regression Suite","Cardano API test ","tests.addresses.AddressTests","tests.addresses.AddressTests","verifyGetAddressResponseUnsuccessfully","verify that get data for address unsuccessfully",""
"failed","Tue Jun 20 02:55:32 GMT 2023","Tue Jun 20 02:55:34 GMT 2023","1967","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyWithdrawalHistoryTests","tests.stakes.StakeKeyWithdrawalHistoryTests","getWithdrawalHistoryWithSize","get stake withdrawal history with size",""
"failed","Tue Jun 20 02:56:03 GMT 2023","Tue Jun 20 02:56:05 GMT 2023","1917","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyHistoryTests","tests.stakes.StakeKeyHistoryTests","getStakeHistoryInvalidPage","get stake history with invalid page",""
"failed","Tue Jun 20 02:55:48 GMT 2023","Tue Jun 20 02:55:49 GMT 2023","1953","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyDelegationHistoryTest","tests.stakes.StakeKeyDelegationHistoryTest","getStakeDelegationHistory","get stake delegation history",""
"passed","Tue Jun 20 02:56:32 GMT 2023","Tue Jun 20 02:56:35 GMT 2023","2478","Cardano Regression Suite","Cardano API test ","tests.policies.GetTokenByPolicyTests","tests.policies.GetTokenByPolicyTests","getListTokenByPoliciesSuccess","verify get list tokens by policies successfully",""
"failed","Tue Jun 20 02:55:59 GMT 2023","Tue Jun 20 02:56:01 GMT 2023","1963","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyHistoryTests","tests.stakes.StakeKeyHistoryTests","getStakeHistoryInvalidPage","get stake history with invalid page",""
"passed","Tue Jun 20 02:56:08 GMT 2023","Tue Jun 20 02:56:10 GMT 2023","1998","Cardano Regression Suite","Cardano API test ","tests.stakes.GetDataForStakeDeRegistrationTest","tests.stakes.GetDataForStakeDeRegistrationTest","getDataForStakeDeRegistration","Verify data for stake de registration",""
"passed","Tue Jun 20 02:56:26 GMT 2023","Tue Jun 20 02:56:28 GMT 2023","1982","Cardano Regression Suite","Cardano API test ","tests.policies.GetPolicyDetailsTests","tests.policies.GetPolicyDetailsTests","getTokenByPoliciesInvalidData","verify get policy detail Unsuccessfully",""
"passed","Tue Jun 20 02:56:45 GMT 2023","Tue Jun 20 02:56:47 GMT 2023","1945","Cardano Regression Suite","Cardano API test ","tests.policies.GetTokenByPolicyTests","tests.policies.GetTokenByPolicyTests","getListTokenByPoliciesWithParam","verify get list tokens by policy with param",""
"passed","Tue Jun 20 02:56:02 GMT 2023","Tue Jun 20 02:56:04 GMT 2023","1981","Cardano Regression Suite","Cardano API test ","tests.stakes.GetDataForStakeDeRegistrationTest","tests.stakes.GetDataForStakeDeRegistrationTest","getDataForStakeDeRegistration","Verify data for stake de registration",""
"passed","Tue Jun 20 02:55:42 GMT 2023","Tue Jun 20 02:55:44 GMT 2023","1930","Cardano Regression Suite","Cardano API test ","tests.stakes.Stake","tests.stakes.Stake","getStakeUnsuccess","get stake with stake key | unsuccess",""
"passed","Tue Jun 20 02:59:36 GMT 2023","Tue Jun 20 02:59:41 GMT 2023","4583","Cardano Regression Suite","Cardano API test ","tests.policies.GetHolderByPolicyTests","tests.policies.GetHolderByPolicyTests","getHolderByPoliciesWithParam","verify get list holders by policies with param",""
"passed","Tue Jun 20 02:56:12 GMT 2023","Tue Jun 20 02:56:14 GMT 2023","2302","Cardano Regression Suite","Cardano API test ","tests.stakes.GetTopDelegatorsTest","tests.stakes.GetTopDelegatorsTest","getDataForTopDelegator","Verify data for get top delegators",""
"passed","Tue Jun 20 02:56:03 GMT 2023","Tue Jun 20 02:56:05 GMT 2023","2015","Cardano Regression Suite","Cardano API test ","tests.stakes.GetDataForStakeRegistrationTest","tests.stakes.GetDataForStakeRegistrationTest","getDataForStakeRegistration","Verify data for stake registration",""
"passed","Tue Jun 20 02:54:59 GMT 2023","Tue Jun 20 02:55:01 GMT 2023","2003","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyAddress","tests.stakes.StakeKeyAddress","getStakeByAddresWrongFormat","get stake detail by address wrong format",""
"passed","Tue Jun 20 02:55:08 GMT 2023","Tue Jun 20 02:55:10 GMT 2023","1975","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyWithdrawalHistoryTests","tests.stakes.StakeKeyWithdrawalHistoryTests","getWithdrawalHistoryStakeKeyInvalid","get stake withdrawal history | stakeKey invalid",""
"passed","Tue Jun 20 03:00:18 GMT 2023","Tue Jun 20 03:00:22 GMT 2023","3922","Cardano Regression Suite","Cardano API test ","tests.policies.GetHolderByPolicyTests","tests.policies.GetHolderByPolicyTests","getListTokenByPoliciesWithParamTotalPage","verify get list holders by policy with totalPage",""
"passed","Tue Jun 20 02:59:55 GMT 2023","Tue Jun 20 02:59:59 GMT 2023","4193","Cardano Regression Suite","Cardano API test ","tests.policies.GetHolderByPolicyTests","tests.policies.GetHolderByPolicyTests","getHolderByPoliciesWithParam","verify get list holders by policies with param",""
"passed","Tue Jun 20 02:54:43 GMT 2023","Tue Jun 20 02:54:45 GMT 2023","2345","Cardano Regression Suite","Cardano API test ","tests.addresses.AddressTransactionTests","tests.addresses.AddressTransactionTests","getTheListTransactionOfAddressSuccessfully","get the list transaction of address successfully",""
