"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 03 18:27:59 GMT 2023","Mon Jul 03 18:28:01 GMT 2023","1809","Cardano Regression Suite","Cardano API test ","tests.epoch.EpochTests","tests.epoch.EpochTests","getBlockListEpochByNo","Verify get list of epoch successfully",""
"passed","Mon Jul 03 18:25:54 GMT 2023","Mon Jul 03 18:25:57 GMT 2023","2661","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenTopHolder","tests.tokens.TokenTopHolder","getTokenTopHolderWithSize","get token top holders with size",""
"passed","Mon Jul 03 18:24:47 GMT 2023","Mon Jul 03 18:24:49 GMT 2023","1849","Cardano Regression Suite","Cardano API test ","tests.delegation_controller.DelegationControllerTests","tests.delegation_controller.DelegationControllerTests","getPoolDetailDelegatorUnsuccessfullyWithInvalidSize","verify that get data for pool detail delegators unsuccessfully with invalid size",""
"passed","Mon Jul 03 18:28:03 GMT 2023","Mon Jul 03 18:28:05 GMT 2023","1849","Cardano Regression Suite","Cardano API test ","tests.policies.GetPolicyDetailsTests","tests.policies.GetPolicyDetailsTests","getTokenByPoliciesInvalidData","verify get policy detail Unsuccessfully",""
"passed","Mon Jul 03 18:25:30 GMT 2023","Mon Jul 03 18:25:32 GMT 2023","1875","Cardano Regression Suite","Cardano API test ","tests.addresses.AddressTransactionTests","tests.addresses.AddressTransactionTests","getTheListTransactionOfAddressUnsuccessfully","get the list transaction of address unsuccessfully",""
"passed","Mon Jul 03 18:27:04 GMT 2023","Mon Jul 03 18:27:06 GMT 2023","1852","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyHistoryTests","tests.stakes.StakeKeyHistoryTests","getStakeHistoryWithSize","get stake history with size",""
"passed","Mon Jul 03 18:25:37 GMT 2023","Mon Jul 03 18:25:39 GMT 2023","2034","Cardano Regression Suite","Cardano API test ","tests.pool.PoolTests","tests.pool.PoolTests","get_de_registration_pool_list_with_sort","API: Get de-registration pool list with sort",""
"passed","Mon Jul 03 18:25:22 GMT 2023","Mon Jul 03 18:25:24 GMT 2023","2167","Cardano Regression Suite","Cardano API test ","tests.block.BlockListTests","tests.block.BlockListTests","getBlockListSuccessfullyWithInvalidPage","get block list successfully with invalid page",""
"passed","Mon Jul 03 18:29:29 GMT 2023","Mon Jul 03 18:29:31 GMT 2023","1880","Cardano Regression Suite","Cardano API test ","tests.transaction.TransactionTests","tests.transaction.TransactionTests","get_filter_transaction_unsuccess_with_sort","Get filter transaction with sort",""
"failed","Mon Jul 03 18:29:45 GMT 2023","Mon Jul 03 18:29:47 GMT 2023","1848","Cardano Regression Suite","Cardano API test ","tests.transaction.TransactionTests","tests.transaction.TransactionTests","get_number_transaction_with_invalid_days","Get number transaction with invalid days",""
"passed","Mon Jul 03 18:25:48 GMT 2023","Mon Jul 03 18:25:50 GMT 2023","1865","Cardano Regression Suite","Cardano API test ","tests.pool.PoolTests","tests.pool.PoolTests","get_de_registration_pool_list_without_sort","API: Get de-registration pool list without sort",""
"passed","Mon Jul 03 18:25:46 GMT 2023","Mon Jul 03 18:25:49 GMT 2023","2635","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenTopHolder","tests.tokens.TokenTopHolder","getTokenTopHolder","get token top holder",""
"passed","Mon Jul 03 18:24:53 GMT 2023","Mon Jul 03 18:24:55 GMT 2023","1995","Cardano Regression Suite","Cardano API test ","tests.addresses.AddressesMinMaxBalanceTests","tests.addresses.AddressesMinMaxBalanceTests","verifyGetAddressMinMaxBalanceResponseUnsuccessfully","verify that get data for address mix-max-balance unsuccessfully",""
"passed","Mon Jul 03 18:24:56 GMT 2023","Mon Jul 03 18:24:58 GMT 2023","1964","Cardano Regression Suite","Cardano API test ","tests.addresses.AddressTests","tests.addresses.AddressTests","verifyGetAddressResponseSuccessfully","verify that get data for address successfully",""
"passed","Mon Jul 03 18:26:43 GMT 2023","Mon Jul 03 18:26:45 GMT 2023","2088","Cardano Regression Suite","Cardano API test ","tests.pool.PoolTests","tests.pool.PoolTests","get_registration_pool_list_without_sort","API: Get registration pool list without sort",""
"passed","Mon Jul 03 18:24:38 GMT 2023","Mon Jul 03 18:24:41 GMT 2023","3130","Cardano Regression Suite","Cardano API test ","tests.delegation_controller.DelegationPoolTopTests","tests.delegation_controller.DelegationPoolTopTests","verifyGetDataFromPoolDetailAnalyticsSuccessfullyWithInvalidSize","verify that get data from header successfully with invalid size ",""
