"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue May 16 07:34:52 GMT 2023","Tue May 16 07:35:44 GMT 2023","52049","Setel Regression Suite","Setel Admin test on chrome","tests.TokenTests","tests.TokenTests","getATokenSuccess","verify that get a token with tokenId valid | success",""
"failed","Tue May 16 07:40:05 GMT 2023","Tue May 16 07:40:57 GMT 2023","52067","Setel Regression Suite","Setel Admin test on chrome","tests.TokenTests","tests.TokenTests","getListTokenWithPageInvalid","verify that get list token with page invalid",""
"failed","Tue May 16 07:34:00 GMT 2023","Tue May 16 07:34:52 GMT 2023","52094","Setel Regression Suite","Setel Admin test on chrome","tests.TokenTests","tests.TokenTests","getATokenFail","verify that get a token with tokenId invalid | fail",""
"failed","Tue May 16 07:33:08 GMT 2023","Tue May 16 07:34:00 GMT 2023","52119","Setel Regression Suite","Setel Admin test on chrome","tests.TokenTests","tests.TokenTests","getATokenFail","verify that get a token with tokenId invalid | fail",""
"failed","Tue May 16 07:38:20 GMT 2023","Tue May 16 07:39:12 GMT 2023","52058","Setel Regression Suite","Setel Admin test on chrome","tests.TokenTests","tests.TokenTests","getListTokenSuccess","verify that get list token successfull",""
"failed","Tue May 16 07:36:36 GMT 2023","Tue May 16 07:37:28 GMT 2023","52071","Setel Regression Suite","Setel Admin test on chrome","tests.TokenTests","tests.TokenTests","getListTokenSuccess","verify that get list token successfull",""
"failed","Tue May 16 07:32:14 GMT 2023","Tue May 16 07:33:08 GMT 2023","53452","Setel Regression Suite","Setel Admin test on chrome","tests.TokenTests","tests.TokenTests","getATokenFail","verify that get a token with tokenId invalid | fail",""
"failed","Tue May 16 07:39:12 GMT 2023","Tue May 16 07:40:05 GMT 2023","52796","Setel Regression Suite","Setel Admin test on chrome","tests.TokenTests","tests.TokenTests","getListTokenWithPageInvalid","verify that get list token with page invalid",""
"failed","Tue May 16 07:35:44 GMT 2023","Tue May 16 07:36:36 GMT 2023","52132","Setel Regression Suite","Setel Admin test on chrome","tests.TokenTests","tests.TokenTests","getListTokenSuccess","verify that get list token successfull",""
"failed","Tue May 16 07:37:28 GMT 2023","Tue May 16 07:38:20 GMT 2023","52057","Setel Regression Suite","Setel Admin test on chrome","tests.TokenTests","tests.TokenTests","getListTokenSuccess","verify that get list token successfull",""
